anchor	endpoint	alpha	beta	relation	n	direct	closed	formula_match	sign	cone_ok
left	x=1	2/3	3	beta_gt_alpha	48	-2917725715918575805348328893180911429706426141767583808600/6265787482177970379256224194341930332206694446810665274859598050801	-2917725715918575805348328893180911429706426141767583808600/6265787482177970379256224194341930332206694446810665274859598050801	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	49	394744611377212133893142124243541610929021750149071912316154677200463/205359786273607346554158976945521275704721034776413741080842441600	394744611377212133893142124243541610929021750149071912316154677200463/205359786273607346554158976945521275704721034776413741080842441600	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	49	-23030553419482111055713913912285031655237153224968076259900/56392087339601733413306017749077372989860250021295987473736382457209	-23030553419482111055713913912285031655237153224968076259900/56392087339601733413306017749077372989860250021295987473736382457209	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	50	3552701502394909205038279118191874498361195751341647210845392094804167/1755543020539255836290270499577823387374175464198950558731730016000	3552701502394909205038279118191874498361195751341647210845392094804167/1755543020539255836290270499577823387374175464198950558731730016000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	50	-4920716734381423124432157757409730159696330624896952746549200/13703277223523221219433362313025801636536040755174924956117940937101787	-4920716734381423124432157757409730159696330624896952746549200/13703277223523221219433362313025801636536040755174924956117940937101787	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	51	863306465081962936824301825720625503101770567576020272235430279037412581/405596684651003541799516269194914101479184501115399048899434604640000	863306465081962936824301825720625503101770567576020272235430279037412581/405596684651003541799516269194914101479184501115399048899434604640000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	51	-1053928056927512080105651243314302205113141359296110970079083200/3329896365316142756322307042065269797678257903507506764336659647715734241	-1053928056927512080105651243314302205113141359296110970079083200/3329896365316142756322307042065269797678257903507506764336659647715734241	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	52	29969067287845284806900763378587428179104321131567560879029936829441608169/13399439563834062462722201111402889497957786155030546760914048666016000	29969067287845284806900763378587428179104321131567560879029936829441608169/13399439563834062462722201111402889497957786155030546760914048666016000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	52	-8380096790309990533047856801547812014032737626351220018583359600/29969067287845284806900763378587428179104321131567560879029936829441608169	-8380096790309990533047856801547812014032737626351220018583359600/29969067287845284806900763378587428179104321131567560879029936829441608169	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	53	269721605590607563262106870407286853611938890184108047911269431464974473521/114869740988141099112245778618662952696129021310852778141290435382300800	269721605590607563262106870407286853611938890184108047911269431464974473521/114869740988141099112245778618662952696129021310852778141290435382300800	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	53	-200350471947279642086157313268583874072335319303686404917973215700/809164816771822689786320611221860560835816670552324143733808294394923420563	-200350471947279642086157313268583874072335319303686404917973215700/809164816771822689786320611221860560835816670552324143733808294394923420563	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	54	50977383456624829456538198506977215332656450244796421055229922546880175495469/20697713593310581726882811742157506239747247603037078208774095027963515200	50977383456624829456538198506977215332656450244796421055229922546880175495469/20697713593310581726882811742157506239747247603037078208774095027963515200	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	54	-4800411852355691170274861796319136670604302877399760286256047901400/21847450052839212624230656502990235142567050104912751880812823948662932355201	-4800411852355691170274861796319136670604302877399760286256047901400/21847450052839212624230656502990235142567050104912751880812823948662932355201	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	55	1376389353328870395326531359688384813981724156609503368491207908765764738377663/533219681410242663544648843339248277809822467740673911385750052489913064000	1376389353328870395326531359688384813981724156609503368491207908765764738377663/533219681410242663544648843339248277809822467740673911385750052489913064000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	55	-38420128524932106888219729654467713364848231211637824289883296295600/196627050475552913618075908526912116283103450944214766927315415537966391196809	-38420128524932106888219729654467713364848231211637824289883296295600/196627050475552913618075908526912116283103450944214766927315415537966391196809	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	56	12387504179959833557938782237195463325835517409485530316420871178891882645398967/4582697495697030021872624921860693118172670595047697175293661321954512920000	12387504179959833557938782237195463325835517409485530316420871178891882645398967/4582697495697030021872624921860693118172670595047697175293661321954512920000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	56	-924362244765103825895388241432490154600034986524065958974395577823800/5308930362839928667688049530226627139643793175493798707037516219525092562313843	-924362244765103825895388241432490154600034986524065958974395577823800/5308930362839928667688049530226627139643793175493798707037516219525092562313843	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	57	334462612858915506064347120404277509797558970056109318543363521830080831425772109/118249129956765398394896342051537613611967351083061257282492711805822889312000	334462612858915506064347120404277509797558970056109318543363521830080831425772109/118249129956765398394896342051537613611967351083061257282492711805822889312000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	57	-22283191490607953704576531295516012661300843404649819551997519626063900/143341119796678074027577337316118932770382415738332565090012937927177499182473761	-22283191490607953704576531295516012661300843404649819551997519626063900/143341119796678074027577337316118932770382415738332565090012937927177499182473761	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	58	9030490547190718663737372250915492764534092191514951600670815089412182448495846943/3053541467342571402485913409829213917402802810262919548711188846500528118758400	9030490547190718663737372250915492764534092191514951600670815089412182448495846943/3053541467342571402485913409829213917402802810262919548711188846500528118758400	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	58	-179396778029093330089092074269135788871308323634261688450349147957269600/1290070078170102666248196035845070394933441741644993085810116441344597492642263849	-179396778029093330089092074269135788871308323634261688450349147957269600/1290070078170102666248196035845070394933441741644993085810116441344597492642263849	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	59	11610630703530923996233764322605633554400975674804937772291047972101377433780374641/3757583815180414412260560816854881430881185689837024743443118162774579022924800	11610630703530923996233764322605633554400975674804937772291047972101377433780374641/3757583815180414412260560816854881430881185689837024743443118162774579022924800	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	59	-13022387315734000624716029280587220950695155363534055836266819256326777600/104495676331778315966103878903450701989608781073244439950619431748912396904023371769	-13022387315734000624716029280587220950695155363534055836266819256326777600/104495676331778315966103878903450701989608781073244439950619431748912396904023371769	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	60	940461086986004843694934910131056317906479029659199959555574885740211572136210345921/291515776629319247144730605307612575524814567227678855096151586499124598391424000	940461086986004843694934910131056317906479029659199959555574885740211572136210345921/291515776629319247144730605307612575524814567227678855096151586499124598391424000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	60	-946971727616031857928568754247701973508363329091992122843527762796012858600/8464149782874043593254414191179506861158311266932799636000173971661904149225893113289	-946971727616031857928568754247701973508363329091992122843527762796012858600/8464149782874043593254414191179506861158311266932799636000173971661904149225893113289	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	61	533241436321064746375028094044308932252973609816766377068010960214699961401231266137207/158420604861995678370214538321855709011766416377791727816314877788118023938339480000	533241436321064746375028094044308932252973609816766377068010960214699961401231266137207/158420604861995678370214538321855709011766416377791727816314877788118023938339480000	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	61	-30658209681569031400437413418769351392333262779353244977059211320520916297175/304709392183465569357158910882462247001699205609580786896006262979828549372132152078404	-30658209681569031400437413418769351392333262779353244977059211320520916297175/304709392183465569357158910882462247001699205609580786896006262979828549372132152078404	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	62	4799172926889582717375252846398780390276762488350897393612098641932299652611081395234863/1367444009467437696855207606264710288267910692137919558276017940292245673936993761500	4799172926889582717375252846398780390276762488350897393612098641932299652611081395234863/1367444009467437696855207606264710288267910692137919558276017940292245673936993761500	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	62	-372829556896842976261263370176502811687185622190876174930810968436264849236275/4113576794476785186321645296913240334522939275729340623096084550227685416523784053058454	-372829556896842976261263370176502811687185622190876174930810968436264849236275/4113576794476785186321645296913240334522939275729340623096084550227685416523784053058454	true	negative	false
right	x=0	2/3	3	beta_gt_alpha	63	129577669026018733369131826852767070537472587185474229627526663332172090620499197671341301/35433056172591913579911092757015786728307106843691238679971726405306902938504452334700	129577669026018733369131826852767070537472587185474229627526663332172090620499197671341301/35433056172591913579911092757015786728307106843691238679971726405306902938504452334700	true	positive	true
left	x=1	2/3	3	beta_gt_alpha	63	-4541236000356797012072403356953142117389233826875841821375698865199931548974275/55533286725436600015342211508328744516059680222346098411797141428073753123071084716289129	-4541236000356797012072403356953142117389233826875841821375698865199931548974275/55533286725436600015342211508328744516059680222346098411797141428073753123071084716289129	true	negative	false
